"V1" "V2" "V3" "V4" "V5"
"4085" 14331 1389 19970220 1 16.99
"4086" 10324 1390 19970221 3 72.5
"4087" 14093 1391 19970221 2 21.56
"4088" 14093 1391 19970228 2 21.74
"4089" 14342 1392 19970221 2 23.54
"4090" 14342 1392 19970223 2 20.54
"4091" 14342 1392 19970404 3 37.51
"4092" 14342 1392 19970418 1 14.96
"4093" 14342 1392 19970602 2 29.42
"4094" 14342 1392 19970731 2 11.56
"4095" 14353 1393 19970221 1 24.37
"4096" 14366 1394 19970221 1 12.49
"4097" 14382 1395 19970221 3 35.31
"4098" 14390 1396 19970221 3 67.7
"4099" 14390 1396 19970415 5 93.84
"4100" 14401 1397 19970221 2 28.34
"4101" 14417 1398 19970221 3 37.51
"4102" 14417 1398 19970510 2 25.54
"4103" 14417 1398 19971022 3 39.47
"4104" 14417 1398 19980604 1 15.49
"4105" 14418 1399 19970221 1 11.77
"4106" 14438 1400 19970221 2 27.94
"4107" 14438 1400 19970418 1 15.36
"4108" 14439 1401 19970221 1 15.96
"4109" 14441 1402 19970221 2 21.74
"4110" 14441 1402 19970408 2 23.94
"4111" 14456 1403 19970221 1 14.99
"4112" 14474 1404 19970221 1 12.49
"4113" 14489 1405 19970221 1 14.79
"4114" 14501 1406 19970221 1 35.99
"4115" 14503 1407 19970221 1 13.97
"4116" 14503 1407 19970227 1 29.37
"4117" 14519 1408 19970221 1 9.97
"4118" 14519 1408 19970325 1 9.99
"4119" 14519 1408 19970713 1 15.96
"4120" 14519 1408 19970906 1 10.77
"4121" 14519 1408 19971127 1 11.49
"4122" 14519 1408 19971130 1 27.99
"4123" 14519 1408 19971212 1 12.99
"4124" 14520 1409 19970221 1 14.99
"4125" 14539 1410 19970221 1 11.77
"4126" 14548 1411 19970221 1 20.78
"4127" 14548 1411 19970307 1 15.96
"4128" 14548 1411 19970530 1 8.97
"4129" 14554 1412 19970221 1 9.98
"4130" 14568 1413 19970221 1 14.79
"4131" 14568 1413 19970226 1 15.36
"4132" 14568 1413 19970308 1 13.97
"4133" 14568 1413 19970316 1 17.9
"4134" 14568 1413 19970409 1 14.96
"4135" 14568 1413 19970429 3 41.31
"4136" 14568 1413 19970515 1 12.25
"4137" 14568 1413 19970603 1 15.36
"4138" 14568 1413 19970610 1 15.36
"4139" 14568 1413 19970614 1 19.77
"4140" 14568 1413 19970624 1 13.97
"4141" 14568 1413 19970729 2 22.15
"4142" 14568 1413 19970906 1 15.36
"4143" 14568 1413 19970914 2 26.98
"4144" 14568 1413 19970921 1 21.49
"4145" 14568 1413 19971110 1 15.49
"4146" 14568 1413 19971208 4 62.96
"4147" 14568 1413 19980111 1 9.49
"4148" 14568 1413 19980201 1 11.99
"4149" 14568 1413 19980205 1 15.49
"4150" 14568 1413 19980308 1 29.99
"4151" 14569 1414 19970221 3 179.71
"4152" 14569 1414 19970319 1 151.77
"4153" 14569 1414 19970324 1 23.99
"4154" 14569 1414 19970401 3 42.13
"4155" 14569 1414 19970619 1 151.77
"4156" 14569 1414 19971023 1 65.99
"4157" 14569 1414 19971211 4 54.96
"4158" 14569 1414 19980118 2 25.48
"4159" 14569 1414 19980207 1 61.99
"4160" 14576 1415 19970222 1 12.77
"4161" 14593 1416 19970222 2 29.98
"4162" 14614 1417 19970222 1 12.49
"4163" 14632 1418 19970222 1 11.77
"4164" 14632 1418 19980429 4 44.74
"4165" 14632 1418 19980430 3 57.47
"4166" 14632 1418 19980514 4 57.85
"4167" 14632 1418 19980608 3 41.4
"4168" 14647 1419 19970222 1 14.37
"4169" 14660 1420 19970222 1 17.76
"4170" 14673 1421 19970222 1 15.36
"4171" 14673 1421 19970306 1 19.95
"4172" 14673 1421 19970921 1 2.99
"4173" 14673 1421 19971010 2 28.98
"4174" 14673 1421 19971119 1 9.49
"4175" 14673 1421 19971205 2 25.98
"4176" 14674 1422 19970222 3 41.1
"4177" 14688 1423 19970222 1 8.97
"4178" 14688 1423 19980321 2 24.46
"4179" 14694 1424 19970222 1 9.77
"4180" 14694 1424 19970408 1 5.98
"4181" 14694 1424 19970814 1 14.79
"4182" 14694 1424 19980511 6 91.94
"4183" 14706 1425 19970222 1 11.77
"4184" 14706 1425 19970222 1 11.77
"4185" 14709 1426 19970222 2 35.94
"4186" 14709 1426 19970406 3 43.55
"4187" 14709 1426 19970518 1 14.96
"4188" 14709 1426 19970703 1 22.77
"4189" 14728 1427 19970222 7 100.59
"4190" 14742 1428 19970222 1 12.77
"4191" 14742 1428 19970310 1 29.99
"4192" 14742 1428 19970407 1 9.98
"4193" 14743 1429 19970222 1 22.7
"4194" 14757 1430 19970222 2 18.54
"4195" 14764 1431 19970222 1 19.77
"4196" 14764 1431 19970304 1 14.96
"4197" 14764 1431 19980302 4 50.05
"4198" 14764 1431 19980307 4 57.74
"4199" 14770 1432 19970222 1 13.97
"4200" 14770 1432 19970902 1 12.25
"4201" 14770 1432 19971124 1 15.49
"4202" 14774 1433 19970222 1 49.37
"4203" 14774 1433 19970223 1 10.77
"4204" 14774 1433 19970223 1 12.97
"4205" 14774 1433 19970302 2 29.13
"4206" 14774 1433 19970417 1 16.36
"4207" 14774 1433 19970501 3 42.13
"4208" 14774 1433 19970522 3 31.31
"4209" 14774 1433 19970709 2 27.76
"4210" 14774 1433 19980203 1 21.49
"4211" 14777 1434 19970222 1 17.76
"4212" 14777 1434 19970824 1 13.97
"4213" 14777 1434 19980208 1 17.99
"4214" 14785 1435 19970222 4 47.68
"4215" 14785 1435 19970321 4 45.07
"4216" 14785 1435 19970420 3 42.3
"4217" 14785 1435 19970504 3 43.3
"4218" 14785 1435 19970519 2 20.74
"4219" 14785 1435 19970531 2 29.33
"4220" 14785 1435 19970629 3 43.7
"4221" 14792 1436 19970222 5 79.94
"4222" 14792 1436 19980511 1 26.99
"4223" 14792 1436 19980611 1 9.99
"4224" 14796 1437 19970222 2 29.33
"4225" 14796 1437 19970313 1 14.96
"4226" 14796 1437 19971124 3 38.47
"4227" 14796 1437 19971128 4 33.96
"4228" 14801 1438 19970222 1 41.99
"4229" 14801 1438 19970311 1 14.37
"4230" 14801 1438 19970415 1 11.77
"4231" 14810 1439 19970222 4 53.46
"4232" 14810 1439 19980305 4 40.46
"4233" 14810 1439 19980501 2 27.48
"4234" 14828 1440 19970222 2 38.34
"4235" 14836 1441 19970222 1 13.99
"4236" 14836 1441 19970702 2 27.94
"4237" 14836 1441 19970730 3 45.68
"4238" 14836 1441 19980405 3 34.47
"4239" 14836 1441 19980622 3 28.47
"4240" 14838 1442 19970222 3 47.08
"4241" 14838 1442 19970730 4 78.52
"4242" 14838 1442 19980603 2 24.48
"4243" 14845 1443 19970222 2 33.14
"4244" 14856 1444 19970222 3 38.31
"4245" 14856 1444 19970630 1 13.77
"4246" 14856 1444 19970722 4 50.27
"4247" 14857 1445 19970222 1 12.77
"4248" 14857 1445 19970928 1 15.49
"4249" 14857 1445 19971004 2 35.98
"4250" 14857 1445 19971005 1 13.99
"4251" 14862 1446 19970222 3 42.9
"4252" 11326 1447 19970223 4 55.07
"4253" 11326 1447 19970501 1 29.99
"4254" 11326 1447 19971111 7 88.93
"4255" 11326 1447 19971222 8 99.92
"4256" 11326 1447 19980308 8 104.2
"4257" 14877 1448 19970223 2 42.13
"4258" 14880 1449 19970223 2 25.34
"4259" 14880 1449 19970503 2 26.54
"4260" 14880 1449 19970720 2 27.94
"4261" 14891 1450 19970223 2 21.54
"4262" 14908 1451 19970223 1 10.77
"4263" 14918 1452 19970223 2 21.54
"4264" 14918 1452 19970417 2 24.74
"4265" 14918 1452 19970430 2 33.96
"4266" 14918 1452 19970625 2 28.13
"4267" 14918 1452 19971127 1 9.49
"4268" 14929 1453 19970223 2 39.93
"4269" 14929 1453 19980409 2 20.98
"4270" 14946 1454 19970223 2 25.34
"4271" 14963 1455 19970223 1 11.77
"4272" 14976 1456 19970223 1 17.76
"4273" 14988 1457 19970223 1 11.77
"4274" 15003 1458 19970223 40 506.97
"4275" 15025 1459 19970223 1 4.79
"4276" 15025 1459 19980306 1 12.58
"4277" 15025 1459 19980412 1 7.69
"4278" 15042 1460 19970223 2 22.75
"4279" 15042 1460 19970303 1 15.36
"4280" 15042 1460 19970408 4 58.07
"4281" 15042 1460 19970408 2 17.76
"4282" 15042 1460 19970408 1 14.37
"4283" 15042 1460 19970418 4 58.07
"4284" 15042 1460 19970526 1 12.25
"4285" 15042 1460 19971209 1 15.49
"4286" 15046 1461 19970223 1 19.99
"4287" 15057 1462 19970223 1 49.97
"4288" 15057 1462 19970303 1 36.97
"4289" 15057 1462 19970423 3 39.95
"4290" 15057 1462 19970711 3 29.32
"4291" 15057 1462 19970714 2 23.54
"4292" 15057 1462 19980311 1 11.88
"4293" 15060 1463 19970223 1 6.79
"4294" 15061 1464 19970223 1 11.77
"4295" 15061 1464 19970406 2 28.74
"4296" 15061 1464 19980212 1 14.49
"4297" 15061 1464 19980329 5 49.45
"4298" 15078 1465 19970223 2 29.73
"4299" 15093 1466 19970223 1 10.78
"4300" 15105 1467 19970223 10 140.68
"4301" 15105 1467 19970225 3 43.51
"4302" 15105 1467 19970305 4 57.87
"4303" 15105 1467 19970410 6 85.21
"4304" 15105 1467 19970603 8 114.73
"4305" 15105 1467 19970915 10 134.9
"4306" 15105 1467 19971005 8 120.42
"4307" 15105 1467 19980216 18 253.09
"4308" 15105 1467 19980504 16 215.32
"4309" 15131 1468 19970223 1 11.77
"4310" 15142 1469 19970223 9 122.33
"4311" 15142 1469 19970324 7 100.96
"4312" 15142 1469 19970830 4 58.66
"4313" 15142 1469 19980424 1 29.49
"4314" 15147 1470 19970223 2 29.92
"4315" 15147 1470 19980626 2 30.98
"4316" 4635 1471 19970224 2 39.54
"4317" 4635 1471 19970624 1 19.77
"4318" 4635 1471 19980221 8 114.1
"4319" 4635 1471 19980226 1 44.08
"4320" 5047 1472 19970224 2 32.33
"4321" 8957 1473 19970224 6 90.37
"4322" 8957 1473 19970327 2 29.33
"4323" 8957 1473 19970421 2 26.73
"4324" 8957 1473 19970603 2 17.73
"4325" 8957 1473 19970706 2 24.14
"4326" 8957 1473 19970831 2 26.73
"4327" 8957 1473 19971221 3 44.97
"4328" 8957 1473 19980227 2 23.76
"4329" 8957 1473 19980302 1 15.49
"4330" 8957 1473 19980311 2 21.37
"4331" 8957 1473 19980325 2 24.48
"4332" 11673 1474 19970224 1 15.36
"4333" 13108 1475 19970224 2 34.6
"4334" 13108 1475 19970312 1 17.3
"4335" 13736 1476 19970224 3 46.08
"4336" 13736 1476 19970814 4 56.46
"4337" 13736 1476 19970827 3 51.62
"4338" 13736 1476 19980417 5 88.14
"4339" 13813 1477 19970224 3 42.49
"4340" 14208 1478 19970224 7 101.76
"4341" 14208 1478 19970403 8 121.15
"4342" 14208 1478 19970521 5 66.44
"4343" 14208 1478 19971027 4 53.96
"4344" 14208 1478 19971121 4 96.46
"4345" 14208 1478 19980107 10 163.9
"4346" 14208 1478 19980113 1 9.99
"4347" 14208 1478 19980403 4 53.96
"4348" 14689 1479 19970224 1 11.77
"4349" 14689 1479 19970226 1 17.3
"4350" 14689 1479 19970708 1 14.96
"4351" 14769 1480 19970224 2 29.92
"4352" 15165 1481 19970224 4 51.43
"4353" 15189 1482 19970224 2 24.73
"4354" 15189 1482 19970621 1 11.77
"4355" 15189 1482 19980515 1 11.49
"4356" 15189 1482 19980603 1 37.99
"4357" 15191 1483 19970224 1 38.99
"4358" 15204 1484 19970224 1 12.97
"4359" 15222 1485 19970224 2 30.72
"4360" 15239 1486 19970224 2 43.35
"4361" 15256 1487 19970224 1 13.97
"4362" 15272 1488 19970224 2 27.94
"4363" 15273 1489 19970224 1 14.37
"4364" 15273 1489 19970826 4 52.87
"4365" 15286 1490 19970224 1 25.77
"4366" 15286 1490 19970316 2 28.34
"4367" 15286 1490 19970331 2 29.33
"4368" 15291 1491 19970224 1 15.36
"4369" 15306 1492 19970224 1 11.77
"4370" 15306 1492 19980203 1 9.49
"4371" 15306 1492 19980510 2 26.98
"4372" 15322 1493 19970224 1 19.77
"4373" 15343 1494 19970224 5 61.25
"4374" 15350 1495 19970224 3 40.1
"4375" 15350 1495 19970309 1 15.76
"4376" 15350 1495 19970421 3 34.33
"4377" 15350 1495 19970729 4 50.1
"4378" 15361 1496 19970224 1 14.96
"4379" 15361 1496 19980529 1 29.99
"4380" 15361 1496 19980611 1 12.99
"4381" 15373 1497 19970224 2 25.14
"4382" 15373 1497 19970331 2 31.52
"4383" 15373 1497 19970601 1 15.76
"4384" 15373 1497 19970630 2 31.52
"4385" 15373 1497 19970728 1 9.79
"4386" 15387 1498 19970224 2 32.32
"4387" 15394 1499 19970224 1 20.97
"4388" 15394 1499 19970310 1 13.97
"4389" 15405 1500 19970224 1 19.99
"4390" 15422 1501 19970224 1 12.79
"4391" 15423 1502 19970224 1 19.97
"4392" 15423 1502 19970714 1 23.88
"4393" 15423 1502 19970820 8 121.05
"4394" 15423 1502 19970824 9 146.37
"4395" 15423 1502 19971109 3 54.47
"4396" 15423 1502 19971112 7 120.43
"4397" 15423 1502 19971217 1 15.49
"4398" 15423 1502 19980425 6 65.89
"4399" 15423 1502 19980531 5 76.53
"4400" 15423 1502 19980628 2 25.48
"4401" 15431 1503 19970224 3 35.31
"4402" 15431 1503 19970318 4 49.27
"4403" 15442 1504 19970224 4 56.29
"4404" 15457 1505 19970224 4 59.25
"4405" 15457 1505 19970428 8 111.53
"4406" 15457 1505 19970819 6 89.17
"4407" 15457 1505 19971106 2 25.98
"4408" 15457 1505 19980330 6 77.64
"4409" 15474 1506 19970224 1 5.78
"4410" 15477 1507 19970224 1 9.98
"4411" 15477 1507 19970320 2 23.95
"4412" 15477 1507 19970324 1 9.77
"4413" 12929 1508 19970225 2 23.54
"4414" 12929 1508 19970509 2 31.13
"4415" 15112 1509 19970225 1 13.97
"4416" 15460 1510 19970225 2 21.28
"4417" 15460 1510 19980331 8 73.42
"4418" 15499 1511 19970225 1 9.98
"4419" 15499 1511 19970225 2 27.28
"4420" 15518 1512 19970225 5 77.04
"4421" 15518 1512 19970401 6 73.81
"4422" 15518 1512 19970421 5 83.44
"4423" 15518 1512 19970430 6 84.64
"4424" 15518 1512 19970708 5 89.43
"4425" 15518 1512 19971028 3 110.97
"4426" 15518 1512 19980501 5 68.95
"4427" 15518 1512 19980529 1 59.47
"4428" 15520 1513 19970225 1 12.77
"4429" 15535 1514 19970225 1 19.99
"4430" 15535 1514 19980529 3 59.46
"4431" 15560 1515 19970225 1 14.96
"4432" 15562 1516 19970225 1 11.77
"4433" 15562 1516 19970228 5 65.85
"4434" 15562 1516 19970329 5 58.25
"4435" 15562 1516 19970609 2 28.34
"4436" 15562 1516 19970611 2 25.14
"4437" 15562 1516 19970702 1 11.77
"4438" 15562 1516 19970705 1 10.77
"4439" 15562 1516 19970711 2 24.14
"4440" 15562 1516 19970721 3 35.31
"4441" 15562 1516 19970722 4 57.19
"4442" 15562 1516 19970724 3 51.11
"4443" 15562 1516 19970724 6 84.01
"4444" 15562 1516 19970724 5 57.45
"4445" 15562 1516 19970726 2 23.54
"4446" 15562 1516 19970730 2 23.54
"4447" 15562 1516 19970730 4 64.48
"4448" 15562 1516 19970802 3 43.3
"4449" 15562 1516 19970808 5 75.44
"4450" 15562 1516 19970810 2 25.74
"4451" 15562 1516 19970812 2 26.14
"4452" 15562 1516 19970818 1 28.3
"4453" 15562 1516 19970820 2 29.73
"4454" 15562 1516 19970822 1 9.97
"4455" 15562 1516 19970906 3 30.31
"4456" 15562 1516 19970910 1 11.49
"4457" 15562 1516 19970914 2 26.48
"4458" 15562 1516 19970916 1 21.49
"4459" 15562 1516 19970917 1 14.99
"4460" 15562 1516 19970917 1 17.49
"4461" 15562 1516 19970921 2 28.48
"4462" 15562 1516 19970929 2 28.98
"4463" 15562 1516 19971015 1 11.49
"4464" 15562 1516 19971021 1 14.99
"4465" 15562 1516 19971024 3 38.47
"4466" 15562 1516 19971030 1 17.99
"4467" 15562 1516 19971107 1 14.49
"4468" 15562 1516 19971115 1 9.49
"4469" 15562 1516 19971213 4 50.96
"4470" 15562 1516 19971221 1 12.99
"4471" 15562 1516 19980121 2 22.98
"4472" 15562 1516 19980130 3 35.97
"4473" 15562 1516 19980302 2 37.98
"4474" 15562 1516 19980426 1 14.42
"4475" 15562 1516 19980510 2 26.98
"4476" 15562 1516 19980526 6 92.94
"4477" 15562 1516 19980610 2 26.98
"4478" 15572 1517 19970225 2 30.13
"4479" 15572 1517 19970927 1 11.49
"4480" 15583 1518 19970225 6 129.82
"4481" 15583 1518 19970311 1 15.36
"4482" 15583 1518 19970326 2 28.34
"4483" 15583 1518 19970402 3 38.71
"4484" 15583 1518 19970413 3 37.53
"4485" 15583 1518 19970416 4 55.07
"4486" 15583 1518 19970416 3 54.75
"4487" 15583 1518 19970827 1 15.36
"4488" 15583 1518 19971007 1 9.49
"4489" 15586 1519 19970225 2 11.58
"4490" 15599 1520 19970225 1 14.37
"4491" 15622 1521 19970225 2 26.67
"4492" 15622 1521 19970424 1 14.9
"4493" 15631 1522 19970225 3 59.69
"4494" 15648 1523 19970225 1 14.96
"4495" 15664 1524 19970225 1 36.37
"4496" 15674 1525 19970225 2 23.98
"4497" 15674 1525 19970906 1 11.77
"4498" 15674 1525 19970927 2 23.48
"4499" 15674 1525 19971203 2 26.98
"4500" 15674 1525 19980307 2 26.48
"4501" 15681 1526 19970225 1 11.77
"4502" 15696 1527 19970225 1 14.37
"4503" 15696 1527 19971022 1 12.99
"4504" 15711 1528 19970225 1 11.77
"4505" 15714 1529 19970225 4 46.08
"4506" 15714 1529 19970304 3 35.31
"4507" 15714 1529 19970304 2 49.54
"4508" 15714 1529 19970308 4 51.48
"4509" 15725 1530 19970225 1 14.37
"4510" 15739 1531 19970225 2 27.13
"4511" 15743 1532 19970225 1 11.77
"4512" 15743 1532 19970627 2 26.94
"4513" 15750 1533 19970225 2 28.74
"4514" 15750 1533 19970421 1 15.99
"4515" 15750 1533 19970713 2 29.92
"4516" 15750 1533 19980119 1 11.88
"4517" 15750 1533 19980223 3 45.47
"4518" 15750 1533 19980404 1 13.99
"4519" 15750 1533 19980627 1 51.08
"4520" 15760 1534 19970225 1 11.99
"4521" 15765 1535 19970225 2 31.76
"4522" 15765 1535 19970918 1 2.99
"4523" 15765 1535 19970918 1 7.49
"4524" 15780 1536 19970225 1 9.77
"4525" 15793 1537 19970225 1 30.99
"4526" 15813 1538 19970225 3 37.47
"4527" 3041 1539 19970226 2 32.76
"4528" 3041 1539 19970308 1 14.96
"4529" 3041 1539 19970321 1 29.99
"4530" 3041 1539 19970324 2 26.14
"4531" 3041 1539 19970324 1 14.96
"4532" 3041 1539 19970409 1 14.96
"4533" 3041 1539 19970430 1 5.78
"4534" 3041 1539 19970518 1 24.95
"4535" 3041 1539 19970527 2 17.76
"4536" 3041 1539 19970614 1 7.13
"4537" 3041 1539 19970616 1 14.96
"4538" 3041 1539 19970705 1 13.97
"4539" 3041 1539 19970726 2 12.55
"4540" 3041 1539 19970809 2 28.13
"4541" 3041 1539 19970824 2 15.56
"4542" 3041 1539 19970923 1 11.99
"4543" 3041 1539 19971019 2 27.98
"4544" 3041 1539 19971026 2 39.98
"4545" 3041 1539 19971124 1 17.99
"4546" 3041 1539 19980208 1 12.99
"4547" 3041 1539 19980415 1 11.88
"4548" 3041 1539 19980419 1 28.49
"4549" 3041 1539 19980422 1 38.99
"4550" 3041 1539 19980618 1 12.99
"4551" 3041 1539 19980619 1 39.49
"4552" 12325 1540 19970226 2 64.74
"4553" 13177 1541 19970226 1 11.77
"4554" 13177 1541 19970317 1 14.79
"4555" 13177 1541 19980124 1 11.49
"4556" 13970 1542 19970226 5 65.04
"4557" 14379 1543 19970226 11 97.63
"4558" 14379 1543 19970326 1 9.98
"4559" 14379 1543 19970403 3 25.15
"4560" 14502 1544 19970226 2 30.32
"4561" 14502 1544 19970402 2 37.73
"4562" 14502 1544 19970508 3 36.5
"4563" 14502 1544 19970529 2 29.33
"4564" 14502 1544 19970823 1 14.37
"4565" 14502 1544 19971230 2 35.48
"4566" 14502 1544 19980523 1 11.88
"4567" 15823 1545 19970226 1 17
"4568" 15827 1546 19970226 1 14.96
"4569" 15827 1546 19970317 1 11.77
"4570" 15838 1547 19970226 7 105.61
"4571" 15838 1547 19970326 3 51.11
"4572" 15838 1547 19970514 3 51.11
"4573" 15838 1547 19970701 5 70.62
"4574" 15838 1547 19970724 2 37.14
"4575" 15838 1547 19970827 1 122.37
"4576" 15838 1547 19970919 4 70.46
"4577" 15839 1548 19970226 1 11.77
"4578" 15839 1548 19970226 1 25
"4579" 15856 1549 19970226 2 24.26
"4580" 15856 1549 19971111 2 25.48
"4581" 15861 1550 19970226 3 39.11
"4582" 15861 1550 19970227 1 15.36
"4583" 15878 1551 19970226 1 14.96
"4584" 15878 1551 19970318 1 11.97
"4585" 15878 1551 19970425 1 13.77
"4586" 15878 1551 19970827 1 21
"4587" 15878 1551 19971024 1 11.49
"4588" 15878 1551 19971112 1 11.49
"4589" 15878 1551 19980517 2 29.48
"4590" 15880 1552 19970226 1 19.77
"4591" 15880 1552 19970313 1 13.97
"4592" 15880 1552 19980408 1 12.58
"4593" 15883 1553 19970226 1 14.96
"4594" 15902 1554 19970226 1 10.77
"4595" 15902 1554 19980309 1 11.49
"4596" 15914 1555 19970226 1 14.96
"4597" 15914 1555 19971121 1 18.49
"4598" 15927 1556 19970226 1 9.98
"4599" 15930 1557 19970226 3 34.71
"4600" 15930 1557 19970620 3 50.48
"4601" 15930 1557 19971029 2 22.98
"4602" 15930 1557 19971116 1 11.49
"4603" 15930 1557 19980406 1 14.99
"4604" 15933 1558 19970226 1 11.77
"4605" 15933 1558 19970314 1 11.97
"4606" 15948 1559 19970226 1 17.36
"4607" 15953 1560 19970226 25 421.73
"4608" 15953 1560 19970306 3 54.97
"4609" 15953 1560 19970318 1 17.9
"4610" 15953 1560 19970320 2 34.98
"4611" 15953 1560 19970327 9 179.91
"4612" 15953 1560 19970330 12 179.88
"4613" 15953 1560 19970330 1 12.77
"4614" 15953 1560 19970406 8 149.92
"4615" 15953 1560 19970416 6 119.94
"4616" 15953 1560 19970915 11 189.39
"4617" 15953 1560 19971009 3 56.47
"4618" 15953 1560 19980511 4 57.46
"4619" 15953 1560 19980528 3 53.47
"4620" 15953 1560 19980623 1 19.49
"4621" 15963 1561 19970226 1 15.36
"4622" 15979 1562 19970226 1 5.96
"4623" 15997 1563 19970226 1 21.97
"4624" 16011 1564 19970226 1 14.96
"4625" 16024 1565 19970226 1 5.78
"4626" 16041 1566 19970226 1 13.97
"4627" 16042 1567 19970226 1 10.77
"4628" 16042 1567 19970227 1 14.96
"4629" 16042 1567 19970822 1 10.97
"4630" 16042 1567 19970826 2 27.73
"4631" 16042 1567 19971028 2 34.48
"4632" 16058 1568 19970226 1 55.97
"4633" 16073 1569 19970226 3 56.5
"4634" 16073 1569 19970405 2 27.34
"4635" 16075 1570 19970226 1 11.77
"4636" 16087 1571 19970226 1 15.36
"4637" 16091 1572 19970226 2 29.66
"4638" 16091 1572 19970309 1 15.96
"4639" 16091 1572 19970621 1 12.25
"4640" 16091 1572 19970926 3 38.97
"4641" 16091 1572 19971021 3 42.97
"4642" 16091 1572 19980206 1 11.49
"4643" 16091 1572 19980218 1 12.99
"4644" 16108 1573 19970226 1 11.77
"4645" 16108 1573 19971011 3 35.97
"4646" 16108 1573 19980119 2 24.48
"4647" 16112 1574 19970226 1 14.37
"4648" 16112 1574 19970306 1 14.37
"4649" 8990 1575 19970227 3 27.53
"4650" 8990 1575 19970513 1 7.98
"4651" 14056 1576 19970227 1 20.99
"4652" 14056 1576 19970320 1 20.99
"4653" 15511 1577 19970227 1 16.96
"4654" 15511 1577 19970731 2 29.92
"4655" 15728 1578 19970227 2 17.88
"4656" 15867 1579 19970227 6 100.42
"4657" 15867 1579 19970326 1 16.36
"4658" 15929 1580 19970227 3 40.05
"4659" 15929 1580 19970304 1 14.96
"4660" 15929 1580 19970306 1 13.97
"4661" 15929 1580 19970425 1 12.77
"4662" 15929 1580 19970428 1 14.96
"4663" 15929 1580 19970430 1 12.77
"4664" 15929 1580 19970513 1 14.37
"4665" 15929 1580 19970516 1 14.96
"4666" 15929 1580 19970516 1 32.45
"4667" 15929 1580 19970519 1 32.45
"4668" 15929 1580 19970522 4 56.46
"4669" 15929 1580 19971003 4 81.96
"4670" 15929 1580 19971025 5 71.45
"4671" 15929 1580 19971027 5 64.45
"4672" 15929 1580 19980416 12 168.15
"4673" 16131 1581 19970227 1 13.97
"4674" 16146 1582 19970227 1 17.9
"4675" 16154 1583 19970227 2 29.33
"4676" 16154 1583 19970419 1 14.96
"4677" 16154 1583 19970611 2 27.94
"4678" 16154 1583 19970831 3 41.69
"4679" 16154 1583 19971205 1 14.49
"4680" 16164 1584 19970227 3 44.98
"4681" 16164 1584 19971130 4 57.96
"4682" 16178 1585 19970227 2 26.74
"4683" 16189 1586 19970227 2 29.13
"4684" 16208 1587 19970227 3 46.68
"4685" 16217 1588 19970227 3 38.51
"4686" 16217 1588 19970421 2 26.74
"4687" 16226 1589 19970227 1 13.97
"4688" 16243 1590 19970227 1 13.97
"4689" 16261 1591 19970227 1 15.96
"4690" 16273 1592 19970227 1 10.78
"4691" 16285 1593 19970227 1 9.97
"4692" 16285 1593 19970313 1 9.97
"4693" 16293 1594 19970227 3 40.11
"4694" 16307 1595 19970227 2 28.93
"4695" 16307 1595 19970319 1 15.36
"4696" 16307 1595 19970327 2 29.92
"4697" 16309 1596 19970227 1 11.77
"4698" 16309 1596 19971207 4 53.96
"4699" 16319 1597 19970227 4 52.1
"4700" 16319 1597 19970308 3 37.91
"4701" 16319 1597 19970405 4 54.9
"4702" 16319 1597 19970414 3 52.51
"4703" 16319 1597 19970719 5 91.88
"4704" 16319 1597 19971204 6 80.94
"4705" 16319 1597 19980511 4 57.85
"4706" 16324 1598 19970227 4 64.92
"4707" 16324 1598 19970821 14 186.26
"4708" 16327 1599 19970227 1 12.49
